uuid,Title,Author,Year of publication
ed5636a6-9b3d-5795-18a8-f7853ad8cbd8,Theophilus,"Andreae, Johann Valentin",2002
4f2bbb86-7160-13b5-747b-c05f55371fef,"Theophilus, sive consilium de christiana religione","Andreae, Johann Valentin",1706
facc3491-4884-79fd-d7e7-bbe3588801d5,"Theophilus, sive de christiana religione","Andreae, Johann Valentin",1649
51cba742-48c4-a05d-13f8-740ba44ccf7d,"Theophrast und Galen - Celsus und Paracelsus. Medizin, Naturphilosophie und Kirchenreform im Basler Buchdruck bis zum dreissigjährigen Krieg","Hieronymus, Frank",2005
b08683a0-fc9f-ee11-c793-d55f64066d71,"Theophrast und Galen, Celsus und Paracelsus. Medizin, Naturphilosophie und Kirchenreform im Basler Buchdruck bis 1600",,1993
774604aa-2ea7-3b30-477d-817de76b85f6,Theophrast von Hohenheim,"Hartmann, R|Julius",1904
c5657b54-ba4b-4ab3-b3e3-8f0f363bc0f9,Theophrast von Hohenheim genannt Paracelsus sämtliche Werke Registerband,"Sudhoff, Karl",1960
515c5ad3-de3d-59f2-a03b-1e21654e189b,Theophrast von Hohenheim Paracelsus,"Lejeune, Fritz",1941
951d10f7-af6a-c09d-7b37-d8988094e028,"Theophrastus Aureolus von Hohenheim, genaamd Paracelsus. ""Geneesheer, wijsgeer, Godsverklaarder""","Huijs, P.F.W.|Duivenvoorden, L.|Stevelink, R.|Goud, C.|Cammen, J. van der|Olsthoorn, G.P.",2001
27b782b8-5f62-c29f-c4cf-034ce31d7cdf,Theophrastus Bombastus called Paracelsus,"Stillman, John Maxson",1925
9f1ac8e3-f931-8cbf-ff9a-bf7442fc32de,Theophrastus Bombastus von Hohenheim (Paracelsus) 1493-1541. Bibliography of the Paracelsus library of the late E. Schubert,anonymous,1893
da170dbe-3d51-9e57-b1b8-aa0181a9bb75,"Theophrastus Bombastus von Hohenheim called Paracelsus. His personality and influence as physician, chemist and reformer","Stillman, John Maxson",1920
11e64db2-8f7d-f475-b5a1-7331ed6c6a90,"Theophrastus Bombastus von Hohenheim, genannt Paracelsus","Kästner, Ingrid",1985
41f8a9fe-10e2-00b7-039b-6b7144308dd2,Theophrastus non Theophrastus. Oder deutliche Entdeckung was von Theophrasto Paracelso zu halten sey?,"Brotoffer, Ratichs [= Christoffer Rotbart ?]",1751
d08f9693-9efd-f774-319a-e10560a785bb,Theophrastus non Theophrastus. Oder deutliche Entdeckung was von Theophrasto Paracelso zu halten sey?,"Brotoffer, Ratichs [= Christoffer Rotbart ?]",1752
a054e7f3-b018-1584-af20-6d461bc19d10,Theophrastus Paracelsus,,1941
a1a20961-1664-ebd3-5cdc-e28feecac01c,Theophrastus Paracelsus,"Peuckert, Will-Erich",1943
7ea1ce2f-908b-cd82-410a-8d884596d39c,Theophrastus Paracelsus,"Peuckert, Will-Erich",1976
104d0d77-db4a-65bb-b88b-23c4125bc01a,Theophrastus Paracelsus (1493-1541),"Fischer, H",1957
ff538459-90cd-c2c4-fa52-bc970cc91694,Theophrastus Paracelsus als Arzt und Philosoph,"Vogt, Alfred",1956
f66fa674-4b16-3f0f-2eee-139b3d98e592,Theophrastus Paracelsus Bombastus von Hohenheim. Der Luther der Medicin und unser grösster Schweizerarzt,"Locher, Hans",1851
24b68de3-cc72-afa4-a9d1-42516faac8aa,"Theophrastus Paracelsus. Das Wissenswerteste über dessen Leben, Lehre und Schriften","Netzhammer, Raymund",1901
b9de2f94-2085-7d45-c911-f9b7c7899c3f,Theophrastus Paracelsus. Der Mensch an der Zeitenwende,"Betschart, Ildefons",1942
04bd6653-3584-68d7-e2bd-f871df17e249,"Theophrastus Paracelsus. Ein Vortrag, gehalten zu Ehren Theophrast's von Hohenheim am 17. Dezember 1893 im Bernoullianum zu Basel","Kahlbaum, Georg W.A",1894
81541252-a26a-8ab2-2f0d-39f9076c9a4d,Theophrastus Paracelsus. Eine kritische Studie,"Mook, Friedrich",1876
7d7866af-a672-4c60-6c35-b400aac32317,Theophrastus Paracelsus. Idee und Problem seiner Weltanschauung,"Strunz, Franz",1937
35d00bc7-1cfe-53d6-78ae-b2444d958cc5,Theophrastus Paracelsus. Sein Leben und seine Persönlichkeit. Ein Beitrag zur Geistesgeschichte der deutschen Renaissance,"Strunz, Franz",1903
7cc492da-afc2-3020-e597-957a713dc146,Theophrastus von Hohenheim genannt Paracelsus. Zur vierten Jahrhundertfeier seines Todes. 24. September 1541 - 24. September 1941. Der Stein der Weisen,"Strebel, Joseph",1941
ec56bda9-32a9-a292-f1b5-514d534fef77,"Theophrastus von Hohenheim, surnamed Paracelsus, the physician who bridged the ages","Diepgen, Paul",1942
76f15f96-22fd-e410-1bcf-333ea6b30bc6,Theoremata metaphysica ex philosophia Leibnitiana,"Hansch, Michael Gottlieb",1728
28bffab3-e4c8-5c31-f8e8-7593600583bb,"Theoretic arithmetic, in three books; containing the substance of all that has been written on this subject by Theo of Smyrna, Nicomachus, Iamblichus, and Boetius","Taylor, Thomas",1816
03e41353-522e-30b8-e5ea-492b8fe98482,Theoretiese en practiese filosofie. Enkele punten der cristelike wijsbegeerte bezien in het licht van het cristendom der Rozekruisers,anonymous,1938
5f97dba4-2479-a27f-bfd9-31c1b4ec2572,Theoretisch praktisches Handbuch der höhern Chimie,anonymous,1784
75da9d9c-16f8-905a-9aa9-8ef0f60ded3c,Theoretisch und praktischer Wegweiser zur höhern Chemie,anonymous,1773
57ae6164-4d0d-82e1-96d7-049aacea845e,Theoretischer und praktischer Unterricht ueber das Buch Thot,"[Alliette, Jean-Baptiste]",1857
dfdde3ec-c071-9e8b-f753-3d11782b7ab9,Theoria et practica arboris aureae et argenteae,anonymous,1624
d1fa345b-808c-4d8e-80b0-eaaf7c0d445d,Theoria philosophiae hermetica,"Nollius, Heinrich",1617
e378f2e3-f3bf-8e8e-4dc0-c11fe259e367,Theoria sacra telluris d.i. heiliger Entwurff oder biblische Betrachtung des Erdreichs,"Burnet, Thomas",1698
f9bc9659-3f56-1152-6c3f-acbd2357b167,Theorica musicae,"Gafurius, Franchinus",1492
712ecdcd-9641-4577-05ef-678b468d70e2,"Theoricus degree. Rosicrucian, masonic & alchemical script",anonymous,1985
d4c0af24-ac4f-7829-5d37-ef6c03ddc8c4,Theorie und Therapie der Neurosen. Einführung in Logotherapie und Existenzanalyse.,"Frankl, Viktor. E.",1975
c3f76199-747c-d9bc-0ff7-5d1161f27b7f,Theories of macrocosms and microcosms in the history of philosophy,"Conger, George Perrigo",1922
f218ed6b-9c98-198a-0891-7938df80cf81,Theories of macrocosms and microcosms in the history of philosophy,"Conger, George Perrigo",1967
4e26e7ea-7b4a-9df1-e130-2f69bbfe6785,Theoscopia or the highly precious gate of the divine intuition,"Böhme, Jacob",1988
9a82fd50-6d33-1cf4-39ce-a9e0c7fc0e75,Theosofie,"Jansen, R.D.C",2000
ebb440c6-ea11-53db-a224-39cbb6d21f5a,Theosofie,"Steiner, Rudolf",1909
501ed1c6-99e4-dbeb-48f3-2b9b61d50989,Theosofie,"Steiner, Rudolf",1912
576dcd8d-eec9-802a-e6d0-4fd13c033b0a,Theosofie,"Steiner, Rudolf",1998
c5131284-4ebe-5183-64aa-55c1f9244094,Theosofie en de nieuwe zielkunde. Zes voordrachten ... uit het Engelsch vertaald door Chr. J. Schuver,"Besant, Annie",1905
2e9dbb49-1c9a-dd10-f50a-9eb3b58a75f1,Theosofie in de Qabbālāh,"Knoche, Grace F.",2007
fe8c2248-57b1-9ed5-3060-617c08d69e35,Theosofie voor heel kleine kinderen,"Codd, Clara M.",1925
02833a02-65d3-c4da-7e6a-68e4d806bc99,Theosofie. Inleiding tot boven-zintuigelijke kennis van de wereld en van de bestemming van de mens,"Steiner, Rudolf",1965
a2b99fb2-6f27-9012-d961-8652416508dd,Theosofie: oude wijsheid in nieuwe vorm,"Kruisheer, J",1950
c7fdf61a-2d6b-8761-770e-d8b7ae7adc7f,Theosophia in Neo-Platonic and Christian literature (2nd to 6th century A.D.),"Siémons, Jean-Louis",1988
87d27bfa-19f2-5ec7-121c-0a218b49cb62,"Theosophia pneumatica, oder geheime Gottes-Lehre","[Haug, Johann Friedrich]",1710
7b3f5710-161f-1251-fea1-f6c16d3f5201,Theosophia practica,"Gichtel, Johann Georg",1979
41a6eaac-b909-c9ae-41d3-5ebd4fb82159,Theosophia practica halten und kaempfen,"Gichtel, Johann Georg",1722
446fec94-b039-a760-4427-8d30e79f374f,"Theosophia practica. Die Verwandlung des mikrokosmischen Menschen bis zu seiner Wiedergeburt nach Seele, Geist und Körper","Gichtel, J.G.",2010
abfeb10e-5a59-ed7f-ad64-ac312c094052,"Theosophia practica. Die Verwandlung des mikrokosmischen Menschen bis zu seiner Wiedergeburt nach Seele, Geist und Körper","Gichtel, J.G.",2011
e32c4e96-3074-ebdb-a8bd-acf6f3d01638,Theosophia practica. Traduite pour la première fois en français,"Gichtel, Johann Georg",1897
1c2077d1-4d16-2009-e2f5-6d455d04abaf,Theosophia practica. Traduite pour la première fois en français,"Gichtel, Johann Georg",1973
c531765b-d4aa-b97c-4296-1755c5632997,Theosophia practica. Una breve revelación e instrucción,"Gichtel, Johann Georg",2003
3b857b9c-df9d-f4fc-b89d-8f0541f9fa54,Theosophia revelata. Das ist: alle goettliche Schriften. Marginalien oder summarischen Einhalt Johann Georg Gichtel,"Boehme, Jacob",1715
fe2f6b4c-deff-fdb6-be5b-f88365ccfda3,Theosophia revelata. Das ist: alle goettliche Schriften. Summarien und Inhalt jeden Capitels Johann Georg Gichtel,"Boehme, Jacob",1730
425dd5e2-1007-d8d6-7efb-8b4f15073d1e,"Theosophia teutonica, der Seelen Adel-Spiegel. I Johannes Ruusbroec. II Johannes Tauler. III Joh. Theophilus",,1722
f625a2e9-a5e7-7f1e-dcb0-0377eb188ba0,Theosophia. Hidden dimensions of Christianity,"Versluis, Arthur",1994
2ba4517d-4797-d356-8560-4b570a7d8491,"Theosophic correspondence between Louis Claude de Saint-Martin and Kirchberger, Baron de Liebistorf","Saint-Martin, Louis Claude de|Kirchberger, Baron de Liebisdorf",1949
434b47ab-130a-f82d-d565-cf7ae4c5dd8a,"Theosophic correspondence between Louis Claude de Saint-Martin and Kirchberger, Baron de Liebistorf","Saint-Martin, Louis Claude de|Kirchberger, Baron de Liebisdorf",1982
e5fa4f86-0668-32ac-71f9-4cb2aa4adeb1,Theosophical transactions,,1697
ab65a792-af53-d5ac-b1b3-5a5e694124a3,Theosophick letters. Published in English by John Sparrow,"Boehme, Jacob",1661
aeb6335d-9152-76f6-58b6-71f85bc863ef,Theosophick philosophy unfolded,"Boehme, Jacob",1691
2e732f37-1dbf-5726-ebaf-7bb1fdcf825c,Theosophie,"Steiner, Rudolf",1909
2d0c2845-d876-feff-131c-f85d79d7acfe,Theosophie,"Steiner, Rudolf",1920
817c822f-4a89-b5ec-cc1e-4b68d8ba89fe,Theosophie en christendom,"Moor, J C|de",1909
31de688a-72c0-ec78-6b00-7e6383a9d940,Theosophie und Anthroposophie im Licht der Hermetik,"Rüggeberg, Dieter",1988
784b171a-f31c-5ab1-0f0b-acdb23c80786,Theosophie und Anthroposophie im Licht der Hermetik,"Rüggeberg, Dieter",1999
3578ca13-7b9e-711b-4d98-2bf01b2723a5,Theosophie und Anthroposophie. Ihre Darlegung und Kritik vom Gesichtspunkte des Christentums,"Matzka, Anna Louise",1950
80463ec9-9db7-bbdf-bcde-6750a890fe63,Theosophie und Christentum,"Mager, Alois",1926
55666cc0-2a66-ddc2-0efc-f240711fc0bb,Theosophie und gegenwärtige Geistesströmungen; Vorurteile aus vermeintlicher Wissenschaft,"Steiner, Rudolf",1920
4d5fc8af-c2c3-205d-86b3-a76a2e361005,Theosophie und Theologie,"Bruhn, Wilhelm",1907
a2373bcd-df8c-d996-f327-53dbfd31c68f,Theosophie uns Anthroposophie. Neue Aspekte zu ihrer Geschichte aus dem Nachlass von Wilhelm Hübbe-Scheiden (1846-1916) mit  einer Auswahl von 81 Briefen,"Klatt, Norbert",1993
cb5ebccb-29e4-260d-c304-d3792ddd61a2,Theosophie. Einführung in übersinnliche Welterkenntnis und Menschenbestimmung,"Steiner, Rudolf",1904
a0426cb8-b4c8-cae0-75a1-d615044605fc,Theosophie. Einführung in übersinnliche Welterkenntnis und Menschenbestimmung,"Steiner, Rudolf",1914
47c203aa-006c-bc74-4eb8-9be5c001794d,Theosophie. Einführung in übersinnliche Welterkenntnis und Menschenbestimmung,"Steiner, Rudolf",1918
eb1c8dfb-9095-9f9e-603d-425fd7d81116,Theosophie. Einführung in übersinnliche Welterkenntnis und Menschenbestimmung,"Steiner, Rudolf",1920
7e29012b-c07b-9fd6-f868-8fb621951970,Theosophie. Einführung in übersinnliche Welterkenntnis und Menschenbestimmung,"Steiner, Rudolf",1946
b30e9ef7-b404-3a84-6859-bea042b26ccc,Theosophie. Einführung in übersinnliche Welterkenntnis und Menschenbestimmung,"Steiner, Rudolf",1955
af1b4a90-d394-8f21-da41-db52a5e34a26,Theosophie. Einführung in übersinnliche Welterkenntnis und Menschenbestimmung,"Steiner, Rudolf",1976
7efb1229-f08d-4b55-9216-5f5f5987611c,Theosophie. Wesen und Erscheinung,"Tiefenbrunner, H",1921
57f91f0f-2d39-62a9-a28c-8fea86b92164,Theosophische Beschreibung der Tinktur der Weisen ... aus Jakob Boehmens Schriften herausgezogen,"Boehme, Jacob",1780
a7d49105-4e53-617a-7f25-a1e2eead46c9,Theosophische Gedancken von der Macht der Finsterniss,[Richtenfels],1709
20f455d8-aefa-d415-beea-9e04131aca6c,Theosophische Lebenskräfte,"Unger, Carl",1913
23a91fac-acbc-0dbc-a279-a1fe69ff3dd1,Theosophische Moral,"Steiner, Rudolf",1912
9cbe7eaf-35bd-62be-f81a-1a5f09b4a5a9,Theosophische Send-Briefe,"Boehme, Jacob",1682
c8d6c96e-dea1-621b-7866-fbcaa5a45451,Theosophische Send-Schreiben,"Boehme, Jacob",1658
c8667326-d638-ba3b-b8f5-76ed8b0fcc32,Theosophische Sendbriefe,"Böhme, Jacob",1979
e8e22cca-37f0-8677-c3d2-cffc2e1cb7eb,Theosophische-Schrifften,"Scleus, Bartholomeus",1686
1817f43c-fbd9-274a-6882-7e59c570a376,Theosophischer Discurs,"Meerheim, Johann Gottfried",1708
c5cb0a3b-bce2-819a-d08c-aaebb548806b,Theosophischer Wegweiser zur Erlangung der göttlichen Selbsterkenntnis. Monatsschrift,,1900
3e2047f9-6380-ff78-53b5-a055c14fb43f,Theosophischer Wunder-Saal,[Richtenfels],1709
b92be706-c48c-2e84-e5c8-ffe475bcd9e9,"Theosophisches Hand-Buch, genannt: der Weg zu Christo","Boehme, Jacob",1730
6188ff0c-ae6e-415f-955b-2c224d62922a,Theosophisches Wörterbuch. Eine Sammlung und Erklärung orientalischer und theosophischer Ausdrücke,"Purucker, G. de|",1994
53533c9f-a5ff-c6b8-aaca-41e06cfe9e21,Theosophists: reunite!,"Spinks, F|Pierce",1958
558b624b-1a4d-5023-e94b-980ff632d748,Theosophy and occultism,"Mead, G.R.S",1892
148fbee7-5a06-8c8c-8d8b-4439d85a7409,Theosophy in the nineteenth century. An annotated bibliography,"Gomes, Michael",1994
ea6206ba-29ad-8092-af67-7ab363adeb88,Theosophy in the Qabbālāh,"Knoche, Grace F.",2006
8c3fdf7d-7bef-2390-fdcf-73dbda29dd91,"Theosophy, imagination, tradition. Studies in Western esotericism","Faivre, Antoine",2000
f5fbcd0c-d563-b54c-73db-9c6dcc38aa8f,Theosophy: an introduction to the supersensible knowledge of the world and the destination of man,"Steiner, Rudolf",1910
4eae8060-afb6-7ef1-99c1-3158352156ca,Theou sophia. Elucidating the science and philosophy of the divine mysteries. A complete epitome and analysis of cosmological science embodied in the ancient wisdom,"Sampson, Holden Edward",1918
f4daf544-9625-4659-4785-489ffad25c08,Ther Mevlevi wird. The prayers recited daily by Mevlevi dervishes. Translation of the Awrad-i Sharif,,2000
a952d9af-74f1-eec8-a55f-c0ef90e202aa,There is no empty space,"Leene, Jan",1979
0410690c-8746-c52d-f20e-336b0f1b72da,There is no natural religion,"Blake, William",1948
8d4dcf8e-a609-8c01-15f1-c9712cbdfef5,There is no natural religion,"Blake, William",1971
2c7df2b5-0cd1-7b9e-2405-718933fbe7c0,"Thesaurinella olympica aurea tripartita, Das ist: ein himmlisch güldenes Schatzkämmerlein","Figulus, Benedictus",1682
13922b19-ff27-681a-4758-9b6c1605da90,Thesaurinella Olympica aurea tripartita. Das ist: ein himmlisch güldenes Schatzkämmerlein,"Figulus, Benedictus",1608
98b5fd92-543b-fa66-aa96-2006eac75af9,Thesaurus 1473-1800. Nederlandse boekdrukkers en boekverkopers. Met plaatsen en jaren van werkzaamheid,"Gruys, J.A|Wolf, C|de",1989
5fda052c-dc25-599b-a74b-f42c9fe9d6e8,Thesaurus animalium primus,"Ruysch, Frederik",1710
031fe923-0924-dbae-d084-04ef16af6e89,Thesaurus artificiosae memoriae,"Rosselli, Cosmo",1579
44febee0-2591-9ed3-bae8-0d2ec1bd3192,Thesaurus chemicus,"Bacon, Roger",1620
9894a716-9506-1cb1-97e7-f7c16eae2856,Thesaurus et armamentarium medico-chymicum,"Mynsicht, Hadrianus a",1638
7fb8e29f-1dd1-f796-abbc-6fea3845597c,Thesaurus et armamentarium medico-chymicum,"Mynsicht, Hadrianus a",1670
1d001ced-b31a-d6f4-4537-a7f86100524e,Thesaurus et armamentarium medico-chymicum,"Mynsicht, Hadrianus a",1675
67678870-74ee-dc81-17b7-0dd25e0568a5,"Thesaurus fidei, das ist: ein notwendiger Bericht, unnd Verwarnung an die Novitios, oder junge angehende Discipel, welche von der hochlöblichen gesegneten Fraternitet dess Rosen Creutzes auff- und angenommen","[Grick, Friedrich]",1619
f5a81b00-14b2-64aa-de19-fb611c06f73f,Thesaurus libellorum historiam reformationis illustrantium. Verzeichnis einer Sammlung von nahezu 3000 Flugschriften Luthers und seiner Zeitgenossen,"Kuczynski, Anton",1969
d43f2c31-7229-767e-5488-79c7cfa93afb,Thesaurus medico-chymicus,"Mynsicht, Hadrianus a",1631
ffcdf516-c389-a727-5d25-687e71385b7f,Thesaurus pauperum,Petrus Hispanus,1576
f47bc15a-5052-2333-b2ea-f753b9af3e4e,"Thesaurus pharmaceuticus, medicamentorum, omnium fere facultates & praeparationes continens. Tractatus de succedaneis","Schwenckfeld, Caspar [von Greifenberg]|Rondelet, Guillaume",1587
55c2fb5a-a116-fc9a-7bd6-2e097188c522,Thesaurus practicus,"Besold, Christoph",1641
ea0da1e9-477d-1776-3b74-af4b32c2e6f8,Thesaurus practicus,"Besold, Christoph",1659
a0bab8b6-7789-89e0-71ca-89ff2d758708,Thesaurus practicus,"Besold, Christoph",1697
11b00e82-ab7d-2fa5-6ae7-b58a4c2527f2,Thesaurus practicus,"Besold, Christoph",1740
54ecf33d-0599-7670-9de3-d1113bd99843,Thesaurus processuum chimicorum. Oder: Schatz chimischer Processen,"Bentz, Adolph Christoph",1715
204f308e-8905-3fb2-dd6d-9281920edfe0,"Thesaurus, et armamentarium medico-chymicum","Mynsicht, Hadrianus a",1662
e1d8f288-5b50-7b35-06fa-d1b1c191e6d3,"Thesaurus, et armamentarium medico-chymicum","Mynsicht, Hadrianus a",1675
c065f78c-5dfc-3a85-a827-2da8749e7bb7,Theses de numero mundorum,"Wagner, Christianus",1684
987bf966-706e-7a40-092d-3a15773b0c52,Theses physicae de corporum naturalium transmutatione,"Lho, Henricus a",1621
77ebb3bd-ce1d-ec2a-c26b-ad4d1e112bc5,"Thet path of discipleship. Four lectures delivered at the twentieth anniversary of the Theosophical Society, at Adyar, Madras, December 27, 28, 29 and 30 1895","Besant, Annie",1918
64feab12-f22b-0be9-615a-e88119c37ecb,Theurgia or the Egyptian mysteries,Jamblichus,1911
331551dd-010b-a6dc-1f11-f146a9dc692e,Theurgie,"Kefer, Jan",1991
c929151f-b70b-d72c-d010-5ab2b6f789ac,Theurgie und Philosophie in Jamblichs De mysteriis,"Nasemann, Beate",1991
7125d16c-dbe0-bb78-f70f-912726b855e1,Theurgie. Magické evokace,"Kefer, Jan",1991
07940cca-093a-5d3a-0f8a-5023ae01788b,Theurgy and the soul. The neoplatonism of Iamblichus,"Shaw, Gregory",1995
b71c7369-b444-f7da-47d4-2e928ab5a4cb,Theurgy or the hermetic practice. A treatise on spiritual alchemy,"Garstin, E.J. Langford",1930
86fcec7f-609c-b9d9-b845-a7a97a4b5dfa,Theurgy or the hermetic practice. A treatise on spiritual alchemy,"Garstin, E.J. Langford|",1993
0e1b660f-21d5-ed03-4448-266ca930ef7f,Thimotheus zum Fürbilde,"Francke, August Hermann",1712
b2995aa5-59dc-7d9a-172d-3a8b306fb38f,Thinkers of the East. Studies in experientialism,,1982
75c7a181-23b9-4c80-9c37-8cfc4aa8c7be,"Thinking and destiny. With a brief account of the descent of man into this human world, and, how he will return to the eternal order of progression","Percival, Harold Waldwin",1981
0c2874a1-f017-31aa-40bd-ce820c9f7925,Thirty essays on the gospel of Thomas,"Ross, Hugh McGregor",1990
52f13392-f754-bb5f-08f3-1bf65b04e527,This matter of culture,"Krishnamurti, J",1969
55f56ef9-1b08-1958-fd9a-50bfc4e510a6,Thomas a Kempis en de moderne devotie. Tentoonstellingscatalogus,anonymous,1971
9756f28d-7ab3-4f27-7a50-6ca14bcf64c2,Thomas a Kempis. De middelnederlandse vertaling van De imitatione Christi,,1954
fe339e3d-2271-5b25-c414-1d8d775e1f91,Thomas a Kempis. His age and his book,"Montmorency, J.E.G|de",1906
361bf04c-9ee8-892a-750d-13d2e788c139,Thomas a Kempis. Mystagoog op de breuklijn tussen de Middeleeuwen en de Nieuwe Tijd,"Geest, Paul van",2008
995284dd-2f96-8fec-f66a-5638da845175,Thomas and Tatian. The relationship between the Gospel of Thomas and the Diatessaron,"Perrin, Nicholas",2002
dd60a92d-9f52-bbeb-a445-3e8328a9894a,Thomas and the Evangelists,"Montefiori, Hugh|Turner, H.E.W.",1962
cbe37d7f-b20b-e43f-683b-9ce9aae8f735,Thomas Campanella. Ein Reformer der ausgehenden Renaissance,"Kvacala, Jan",1909
37b870c5-5159-2aa4-d076-f111879b74d9,Thomas Campanella. Politisches Interesse und philosophische Spekulation,"Bock, Gisela",1974
6d166285-0f90-8b61-5f58-1c631a7f9c48,Thomas Charnock's alchemical letter to Queen Elizabeth,"Charnock, Thomas",2002
c507f8f5-e81f-252b-7916-f15884b21edf,Thomas More. The search for the inner man,"Martz, Louis L",1990
2fb8161f-4801-5af1-f96c-59e1b79daf3f,Thomas Morus. Der Heilige des Gewissens,"Nigg, Walter|Stapleton, Thomas",1978
